Seq,SOURCEID,ObsID,RAdeg,DEdeg,e_Pos,DistNN,ExtFlag,InXMM,InChandra,FSoft,e_FSoft,CtSoft,SoftDetml,FHard,e_FHard,CtHard,HardDetml,FFull,e_FFull,CtFull,FullDetml,logLSoft,logLHard,logLFull,RejS,SDSS,RASdeg,DESdeg,RelS,rS,CoaddS,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,SpecID,Class,zsp,r_zsp,WISE,RAWdeg,DEWdeg,e_RAWdeg,e_DEWdeg,RelW,rW,W1mag,e_W1mag,W1SNR,W2mag,e_W2mag,W2SNR,W3mag,e_W3mag,W3SNR,W4mag,e_W4mag,W4SNR,ExtW,RejW,UKIDSS,RAUdeg,DEUdeg,RelU,rU,Ymag,e_Ymag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,RejU,VHS,RAVdeg,DEVdeg,RelV,rV,JVmag,e_JVmag,HVmag,e_HVmag,KVmag,e_KVmag,RejV,GALEX,RAGdeg,DEGdeg,e_NUVPos,e_FUVPos,RelG,rG,NUV,e_NUV,FUV,e_FUV,FIRST,RAFdeg,DEFdeg,rF,F1.4GHz,e_F1.4GHz,RAHdeg,DEHdeg,rH,F250,e_F250,F350,e_F350,F500,e_F500,XMMAO10CP,ChCP,CPCoord,RA,DEC,SIGRA,SIGDEC,EPOCH,EBV,AY,AJ,AH,AK,MERGEDCLASS,MERGEDCLASSSTAT,YHALLMAG,YHALLMAGERR,YPETROMAG,YPETROMAGERR,YPSFMAG,YPSFMAGERR,YAPERMAG3,YAPERMAG3ERR,J_1HALLMAG,J_1HALLMAGERR,J_1PETROMAG,J_1PETROMAGERR,J_1PSFMAG,J_1PSFMAGERR,J_1APERMAG3,J_1APERMAG3ERR,HHALLMAG,HHALLMAGERR,HPETROMAG,HPETROMAGERR,HPSFMAG,HPSFMAGERR,HAPERMAG3,HAPERMAG3ERR,KHALLMAG,KHALLMAGERR,KPETROMAG,KPETROMAGERR,KPSFMAG,KPSFMAGERR,KAPERMAG3,KAPERMAG3ERR
5074,433830732369,747440101.0,27.417,0.288,0.7,40.9,0.0,no,no,23.72,0.78,1078.61,4103.86,26.87,1.96,220.61,501.24,61.25,1.81,1270.27,4229.6,45.52,45.58,45.93,no,1237657071159148547,27.417,0.288,1.0,1.03,no,18.77,0.02,18.47,0.01,18.31,0.01,18.2,0.01,18.19,0.02,452741535004387328,QSO,1.464,11.0,J014940.13+001717.7,27.42,0.29,0.06,0.06,0.9986,0.83,15.04,0.03,34.7,13.7,0.04,31.3,10.67,0.09,11.8,8.0,0.19,5.6,no,no,433830732369,27.417,0.288,0.992,1.08,17.57,0.02,17.26,0.03,16.75,0.04,16.38,0.05,no,472447341225,27.417,0.288,0.996,1.08,17.1,0.02,16.68,0.02,16.39,0.04,no,3784609320263488369,27.417,0.289,0.5,1.65,1.0,1.82,19.6,0.02,23.54,0.32,FIRST J014940.1+001718,27.417,0.289,1.54,0.94,0.07,27.42,0.29,0.83,37.01,10.13,23.43,10.05,22.81,11.24,,,0.0,27.41717769753012,0.28832724745841315,,,2005.924036440794,0.039994657039642334,0.04843352735042572,0.03555525094270706,0.023116912692785263,0.014398077502846718,-1,0.4698350131511688,17.65029525756836,0.031218282878398895,17.53960418701172,0.042469535022974014,,,17.570526123046875,0.02169252373278141,17.325759887695312,0.04448683559894562,17.267017364501953,0.06561662256717682,,,17.260433197021484,0.028371285647153854,16.747257232666016,0.07052367925643921,16.821956634521484,0.09888583421707153,,,16.751739501953125,0.039905648678541183,16.505765914916992,0.08817396312952042,16.448816299438477,0.11210137605667114,,,16.383956909179688,0.04567469283938408
5076,433830732389,747440101.0,27.427,0.25,1.0,140.6,0.0,no,no,9.47,0.43,593.46,1626.3,14.89,1.42,160.2,217.58,27.32,1.11,761.54,1661.46,44.07,44.27,44.53,no,1237657071159148554,27.427,0.25,1.0,0.77,no,16.7,0.01,16.35,0.0,16.43,0.01,16.31,0.01,16.41,0.01,452743459149735936,QSO,0.552,11.0,J014942.51+001501.6,27.43,0.25,0.03,0.03,0.9987,0.71,12.46,0.02,48.1,11.21,0.02,51.9,8.46,0.02,49.5,6.13,0.05,22.9,no,no,433830732389,27.427,0.25,0.99,0.82,15.27,0.0,15.49,0.01,14.9,0.01,14.04,0.01,no,472447341889,27.427,0.25,0.993,0.82,15.58,0.01,15.05,0.01,14.28,0.01,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.42712757131801,0.2504657383047116,,,2005.924036440794,0.03973110020160675,0.0481143593788147,0.0353209488093853,0.02296457625925541,0.014303196221590042,-1,0.642254650592804,15.31438159942627,0.005347074940800667,15.277050018310547,0.006421931553632021,,,15.273300170898438,0.004825949668884277,15.53866958618164,0.009022320620715618,15.494046211242676,0.013587034307420254,,,15.486675262451172,0.006751970387995243,14.939132690429688,0.012440124526619911,14.878811836242676,0.018031034618616104,,,14.900843620300293,0.008246349170804024,14.0495023727417,0.009077333845198154,14.006110191345215,0.01286717876791954,,,14.042301177978516,0.006314457394182682
5078,433828982423,747440101.0,27.434,0.42,2.6,117.8,0.0,no,no,1.09,0.21,35.71,54.7,7.25,1.33,41.16,53.12,5.31,0.7,77.09,110.38,42.99,43.82,43.68,no,1237663784746287532,27.433,0.42,0.95,1.2,no,23.59,0.71,22.33,0.14,20.73,0.05,19.78,0.03,19.3,0.07,4765030323615100928,GALAXY,0.483,11.0,J014944.00+002512.7,27.43,0.42,0.1,0.11,0.9939,0.95,15.49,0.04,26.4,14.94,0.07,15.2,12.52,0.47,2.3,9.22,,-0.5,no,no,433828982423,27.433,0.42,0.968,1.27,18.96,0.06,18.14,0.06,17.51,0.07,16.49,0.05,no,472447339227,27.433,0.42,0.98,1.4,18.23,0.04,17.36,0.03,16.58,0.05,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.433265865885126,0.42017464955678147,,,2005.924038384668,0.0371992252767086,0.04504825919866562,0.03307010978460312,0.021501151844859123,0.013391721993684769,1,8.918575286865234,18.537796020507812,0.08970598131418228,18.389001846313477,0.13487239181995392,,,18.960412979125977,0.06123005226254463,17.849393844604492,0.10787247121334076,17.81913948059082,0.14143310487270355,,,18.141090393066406,0.0631282702088356,17.102510452270508,0.13425703346729279,16.930095672607422,0.18260550498962402,,,17.513385772705078,0.07231496274471283,16.180320739746094,0.09711422026157379,16.081707000732422,0.12151992321014404,,,16.48859214782715,0.05258173123002052
5079,433834195859,747440101.0,27.436,-0.339,2.7,153.2,0.0,no,no,1.8,0.19,118.16,180.14,2.07,0.58,24.38,13.12,4.86,0.48,143.68,168.85,-999.0,-999.0,-999.0,no,1237663783672545797,27.436,-0.34,0.97,2.02,no,24.72,0.71,22.28,0.09,21.59,0.07,20.83,0.05,20.39,0.13,,,-999.0,,J014944.67-002022.9,27.44,-0.34,0.13,0.13,0.9906,1.85,15.86,0.05,22.5,15.08,0.09,12.7,11.98,0.27,4.0,8.91,,0.6,no,no,433834195859,27.436,-0.34,0.957,1.89,,,,,17.81,0.12,17.46,0.13,no,472469141438,27.436,-0.34,0.979,1.83,18.91,0.05,18.07,0.04,17.26,0.06,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.436239780987407,-0.33966423633131054,,,2005.8911805612595,0.030641628429293633,0.03710700944066048,0.027240406721830368,0.017710860818624496,0.011030986905097961,-2,0.3732902705669403,,,,,,,,,,,,,,,,,17.890798568725586,0.2477499097585678,17.80721092224121,0.2767704129219055,,,17.807058334350586,0.11854088306427002,17.716163635253906,0.29680705070495605,17.55373764038086,0.36914947628974915,,,17.464954376220703,0.13001395761966705
5085,433834195313,747440101.0,27.455,-0.194,3.7,127.4,0.0,no,no,0.37,0.11,18.18,13.13,1.69,0.62,14.26,8.34,1.44,0.34,31.38,22.09,0.0,0.0,44.3,no,1237666407917551777,27.455,-0.195,0.99,1.32,no,20.26,0.05,20.06,0.02,19.72,0.02,19.56,0.02,19.56,0.07,1211516727163119616,QSO,1.449,11.0,J014949.24-001140.1,27.46,-0.19,0.12,0.12,0.9798,1.12,16.12,0.05,20.2,14.75,0.05,19.7,11.65,0.18,6.1,8.59,,1.9,no,no,433834195313,27.455,-0.195,0.938,1.13,19.02,0.08,18.66,0.11,17.95,0.13,17.4,0.12,no,472469136583,27.455,-0.195,0.968,1.12,18.69,0.04,17.77,0.03,17.49,0.07,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.455181046887276,-0.19452656269952842,,,2005.924036440794,0.03226173669099808,0.03906896337866783,0.02868068404495716,0.01864728331565857,0.011614225804805756,-1,0.305844783782959,19.243938446044922,0.18332919478416443,19.509450912475586,0.2897126078605652,,,19.02397346496582,0.08160607516765594,18.90774917602539,0.18038998544216156,18.912511825561523,0.25348788499832153,,,18.662673950195312,0.11111625283956528,17.627445220947266,0.2556402385234833,17.621421813964844,0.22447767853736877,,,17.946741104125977,0.1327829509973526,17.2033634185791,0.1821301281452179,17.15483856201172,0.21261034905910492,,,17.398101806640625,0.12152779847383499
5089,433828982486,747440101.0,27.466,0.427,1.8,113.2,0.0,no,no,3.95,0.38,127.83,302.06,7.85,1.32,44.97,68.38,11.52,0.97,166.62,345.88,42.89,43.19,43.35,no,1237663784746287164,27.465,0.427,1.0,1.58,no,19.22,0.02,18.92,0.01,18.56,0.01,18.35,0.01,18.15,0.02,4765030598493007872,QSO,0.252,11.0,J014951.66+002536.4,27.47,0.43,0.07,0.07,0.9964,1.49,14.87,0.03,34.0,14.01,0.04,27.7,10.54,0.08,14.3,8.4,0.27,4.0,no,no,433828982486,27.465,0.427,0.981,1.68,17.68,0.02,17.13,0.03,16.43,0.03,15.58,0.02,no,472447339088,27.465,0.427,0.989,1.74,17.14,0.02,16.44,0.01,15.76,0.02,no,3784609320263490254,27.465,0.428,0.5,0.56,0.99,2.45,19.66,0.02,20.04,0.04,,,,,,,,,,,,,,,,,,0.0,27.46519467770652,0.42679430105921595,,,2005.924038384668,0.03775905445218086,0.04572621360421181,0.033567801117897034,0.021824734285473824,0.013593260198831558,1,9.769980430603027,17.51405143737793,0.030663328245282173,17.445743560791016,0.04633744806051254,,,17.676237106323242,0.021653659641742706,16.993467330932617,0.039854373782873154,16.839555740356445,0.06009264662861824,,,17.12847900390625,0.02597731724381447,16.328428268432617,0.04838426411151886,16.225740432739258,0.06652997434139252,,,16.43470001220703,0.027653131633996964,15.498324394226074,0.040191374719142914,15.398336410522461,0.055913761258125305,,,15.57518196105957,0.023553024977445602
5092,433834195594,747440101.0,27.476,-0.309,3.0,182.6,0.0,no,no,0.41,0.09,31.67,29.08,1.79,0.49,24.47,13.03,1.54,0.27,53.92,41.16,-999.0,-999.0,-999.0,no,1237663783672545960,27.477,-0.308,0.95,3.9,no,24.63,1.18,22.37,0.16,21.23,0.09,20.21,0.05,19.61,0.11,,,-999.0,,J014954.47-001829.2,27.48,-0.31,0.15,0.15,0.9795,2.96,16.07,0.05,20.2,15.66,0.13,8.6,12.72,,-0.3,9.21,,0.1,no,no,433834195594,27.477,-0.308,0.915,3.9,19.69,0.15,18.81,0.13,17.93,0.13,17.15,0.1,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.47700431180724,-0.30778171533974263,,,2005.924036440794,0.030745934695005417,0.03723332658410072,0.027333136647939682,0.017771150916814804,0.011068536899983883,1,3.805835247039795,19.251962661743164,0.21077455580234528,19.251962661743164,0.21077455580234528,,,19.692718505859375,0.15206032991409302,18.893447875976562,0.13468945026397705,18.79112434387207,0.15701861679553986,,,18.813642501831055,0.13110357522964478,17.578147888183594,0.18617556989192963,17.575061798095703,0.19774319231510162,,,17.928741455078125,0.13279837369918823,17.011003494262695,0.17148134112358093,17.056690216064453,0.26179179549217224,,,17.148332595825195,0.09795565903186798
5093,433828982525,747440101.0,27.478,0.398,3.7,113.2,0.0,no,no,0.61,0.17,18.4,19.72,0.0,0.0,0.0,0.0,1.83,0.46,24.5,20.91,-999.0,-999.0,-999.0,no,1237657071159148790,27.477,0.397,0.96,4.85,no,21.49,0.12,21.24,0.04,21.01,0.04,20.42,0.04,19.9,0.11,,,-999.0,,J014954.37+002350.7,27.48,0.4,0.14,0.14,0.9581,4.87,16.06,0.06,19.5,15.11,0.08,14.3,12.48,0.43,2.5,8.41,,1.8,no,no,433828982525,27.476,0.397,0.871,5.02,19.14,0.07,18.93,0.13,18.1,0.12,17.25,0.11,no,472447339539,27.477,0.397,0.929,5.17,18.85,0.07,18.04,0.06,17.35,0.1,no,3784609320263489744,27.477,0.398,0.72,0.68,0.94,3.93,21.58,0.09,22.37,0.12,,,,,,,,,,,,,,,,,,0.0,27.476498746668927,0.3974632156648505,,,2005.924038384668,0.038608819246292114,0.04675528034567833,0.03432324156165123,0.022315897047519684,0.013899175450205803,-2,2.0304453372955322,18.934919357299805,0.11066840589046478,19.079647064208984,0.1981583535671234,,,19.138320922851562,0.07170183211565018,19.021835327148438,0.19532692432403564,19.06781578063965,0.2477412074804306,,,18.93497085571289,0.13010601699352264,18.08829116821289,0.2472234070301056,18.454633712768555,0.4380767345428467,,,18.098587036132812,0.12324123829603195,16.99200439453125,0.17363345623016357,16.714778900146484,0.19001087546348572,,,17.245269775390625,0.10509711503982544
5094,433832470858,747440101.0,27.479,0.066,1.8,100.5,0.0,no,no,1.36,0.18,81.02,104.47,0.0,0.0,0.0,0.0,3.2,0.43,85.74,85.19,43.42,0.0,43.79,no,1237663784209416860,27.478,0.067,0.9,3.36,no,23.24,0.7,22.17,0.13,20.67,0.06,19.59,0.03,19.21,0.09,4765044617266262016,GALAXY,0.657,11.0,J014954.89+000400.8,27.48,0.07,0.08,0.08,0.991,3.02,15.11,0.03,32.2,15.03,0.07,16.2,12.27,0.31,3.5,9.16,,0.4,no,no,433832470858,27.479,0.067,0.873,2.99,19.47,0.11,18.44,0.09,18.28,0.16,17.38,0.12,no,472447345823,27.479,0.067,0.871,3.21,18.44,0.05,17.74,0.05,17.38,0.1,no,3784609320261388260,27.479,0.067,1.21,,0.78,3.71,23.31,0.29,,,,,,,,,,,,,,,,,,,,0.0,27.478665824375472,0.06680675652577515,,,2005.924038384668,0.03356040269136429,0.04064164683222771,0.02983519807457924,0.019397912546992302,0.012081745080649853,1,8.34480094909668,18.29159164428711,0.11813633888959885,18.34775161743164,0.1796008050441742,,,19.46806526184082,0.10895268619060516,18.159839630126953,0.1372472047805786,17.950471878051758,0.13299699127674103,,,18.43803596496582,0.09339703619480133,16.856279373168945,0.14527451992034912,16.704030990600586,0.1653728187084198,,,18.28120994567871,0.161507248878479,16.166427612304688,0.1609100103378296,16.014795303344727,0.17660920321941376,,,17.37514305114746,0.12496332824230194
5095,433830732526,747440101.0,27.487,0.093,3.1,55.2,0.0,no,no,0.43,0.11,23.53,19.49,0.0,0.0,0.0,0.0,1.1,0.28,26.6,17.4,-999.0,-999.0,-999.0,no,1237663784209416456,27.486,0.093,0.98,1.17,no,21.44,0.18,20.61,0.04,19.5,0.02,19.0,0.02,18.6,0.06,,,-999.0,,J014956.64+000537.0,27.49,0.09,0.08,0.08,0.9906,2.1,15.25,0.03,32.0,14.76,0.06,18.0,12.12,0.25,4.3,9.19,0.52,2.1,no,no,433830732526,27.486,0.093,0.947,1.31,18.66,0.05,17.97,0.05,17.26,0.06,16.47,0.05,no,472447345319,27.486,0.093,0.966,1.3,18.0,0.03,17.3,0.03,16.51,0.05,no,3784609320263485762,27.485,0.093,0.75,1.04,0.91,3.83,22.34,0.15,23.02,0.19,,,,,,,,,,,,,,,,,,0.0,27.48620176482262,0.09346419645144804,,,2005.924036440794,0.0338069386780262,0.04094020277261734,0.03005436807870865,0.019540410488843918,0.012170498259365559,1,15.562666893005371,18.052867889404297,0.08075688034296036,17.881990432739258,0.12082738429307938,,,18.663576126098633,0.052836980670690536,17.347766876220703,0.07501382380723953,17.279253005981445,0.10183386504650116,,,17.970521926879883,0.053304027765989304,16.6033878326416,0.10297266393899918,16.57736587524414,0.1605273187160492,,,17.25515365600586,0.06270483136177063,15.844382286071777,0.08600862324237823,15.79344367980957,0.11844789236783981,,,16.465927124023438,0.049240536987781525
5096,433834195363,747440101.0,27.487,-0.208,1.4,127.4,0.0,no,no,2.08,0.22,116.28,194.82,0.0,0.0,0.0,0.0,4.23,0.49,109.26,127.38,-999.0,-999.0,-999.0,yes,1237666407917551670,27.488,-0.208,1.0,0.68,no,,,,,,,,,,,,,-999.0,,J014957.02-001230.6,27.49,-0.21,0.04,0.04,0.9996,0.86,9.08,0.02,47.1,9.1,0.02,51.8,9.08,0.03,35.8,8.54,,1.6,no,no,433834195363,27.488,-0.208,0.999,0.83,11.08,0.0,9.86,0.0,10.93,0.0,10.38,0.0,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.487605473716737,-0.20849798081246668,,,2005.924036440794,0.032108157873153687,0.03888297826051712,0.028544152155518532,0.01855851523578167,0.011558936908841133,-1,64.05601501464844,10.293749809265137,0.00041578541276976466,10.293749809265137,0.00041578541276976466,,,11.077256202697754,0.0006322875851765275,9.638906478881836,0.00029019065550528467,9.638906478881836,0.00029019065550528467,,,9.857690811157227,0.00032816739985719323,10.046725273132324,0.0006233770400285721,10.046725273132324,0.0006233770400285721,,,10.926382064819336,0.0007174785132519901,9.902528762817383,0.0007191900513134897,10.028594017028809,0.0007872207788750529,,,10.382317543029785,0.000710805063135922
5098,433830732552,747440101.0,27.498,0.111,2.6,77.5,0.0,no,no,1.27,0.17,74.81,119.27,2.24,0.58,23.75,17.47,3.55,0.43,94.38,123.18,-999.0,-999.0,-999.0,no,1237663784209416960,27.498,0.111,0.99,0.67,no,22.83,0.55,21.07,0.06,19.68,0.03,19.09,0.02,18.5,0.05,,,-999.0,,J014959.53+000640.9,27.5,0.11,0.08,0.08,0.9943,0.39,15.25,0.03,31.9,14.51,0.05,21.9,11.95,0.24,4.5,8.92,,0.7,no,no,433830732552,27.498,0.111,0.972,0.72,18.62,0.05,18.05,0.06,17.09,0.05,16.13,0.04,no,472447344953,27.498,0.111,0.986,0.54,17.88,0.03,17.09,0.03,16.28,0.04,no,3784609320261388779,27.498,0.112,1.12,,0.78,1.87,23.82,0.36,,,,,,,,,27.5,0.11,4.66,32.4,10.26,0.0,10.2,2.57,11.33,,,1.0,27.49796675035277,0.11135617271156777,,,2005.924036440794,0.03412340581417084,0.04132344201207161,0.03033570758998394,0.019723329693078995,0.01228442694991827,1,8.926094055175781,18.165536880493164,0.072161003947258,17.901256561279297,0.11191504448652267,,,18.621219635009766,0.05102718248963356,17.638771057128906,0.08101636171340942,17.617509841918945,0.11911468207836151,,,18.050935745239258,0.05725356563925743,16.80284881591797,0.08728481084108353,16.67755889892578,0.11786240339279175,,,17.088394165039062,0.05397828295826912,15.791515350341797,0.05943397432565689,15.694645881652832,0.08159514516592026,,,16.13125228881836,0.03659761697053909
5099,433832471245,747440101.0,27.505,-0.091,3.3,54.6,0.0,no,no,2.32,0.34,65.76,106.69,4.76,1.34,19.17,18.45,6.35,0.84,83.7,113.0,-999.0,-999.0,-999.0,no,1237666407917618281,27.505,-0.091,0.96,1.86,no,24.97,0.87,23.79,0.28,23.22,0.3,21.79,0.11,20.94,0.21,,,-999.0,,J015001.33-000529.3,27.51,-0.09,0.27,0.28,0.9529,2.31,17.15,0.12,9.4,15.65,0.12,9.1,12.19,,2.0,9.0,,0.1,no,no,433832471245,27.506,-0.091,0.926,2.5,19.93,0.17,,,,,,,no,472469133314,27.505,-0.091,0.965,1.79,19.39,0.08,18.94,0.09,17.96,0.11,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.50563496927102,-0.09143396256862267,,,2005.924038384668,0.0345010906457901,0.04178081825375557,0.03067146986722946,0.019941629841923714,0.012420393526554108,1,1.1078717708587646,20.364835739135742,0.4605294466018677,20.364835739135742,0.4605294466018677,,,19.927671432495117,0.16872969269752502,,,,,,,,,,,,,,,,,,,,,,,,
5100,433830732787,747440101.0,27.507,0.167,2.7,203.4,0.0,no,no,2.2,0.22,122.38,236.13,2.29,0.62,22.86,15.55,5.62,0.54,141.86,213.47,-999.0,-999.0,-999.0,no,1237663784209416472,27.507,0.167,0.99,0.28,no,21.42,0.09,21.08,0.03,20.89,0.04,20.89,0.05,20.72,0.17,,,-999.0,,J015001.70+001001.6,27.51,0.17,0.15,0.15,0.989,0.32,16.05,0.05,20.2,15.42,0.11,9.9,12.16,,1.6,8.73,,1.3,no,no,433830732787,27.507,0.167,0.962,0.36,,,18.93,0.13,18.45,0.19,17.51,0.13,no,472447343620,27.507,0.167,0.979,0.23,19.21,0.09,18.76,0.12,17.7,0.12,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.507075302525173,0.1670922968755325,,,2005.924083011636,0.03598229959607124,0.04357456415891647,0.03198826313018799,0.020797768607735634,0.012953628785908222,-1,-0.7615926861763,,,,,,,,,19.24665641784668,0.23892708122730255,19.09726905822754,0.25332972407341003,,,18.929704666137695,0.12718088924884796,18.700706481933594,0.36482447385787964,18.746118545532227,0.3976248502731323,,,18.453866958618164,0.1880735605955124,17.82322120666504,0.3519134819507599,17.82685089111328,0.351164311170578,,,17.512163162231445,0.12838543951511383
5101,433830732819,747440101.0,27.52,0.279,3.3,156.0,0.0,no,no,1.36,0.24,47.58,54.04,2.49,0.88,15.73,8.39,3.95,0.62,63.49,56.06,-999.0,-999.0,-999.0,no,1237657071159148801,27.519,0.279,0.99,1.44,no,20.84,0.07,20.8,0.03,20.52,0.03,20.55,0.04,20.55,0.17,,,-999.0,,J015004.62+001644.7,27.52,0.28,0.15,0.15,0.9785,1.4,16.18,0.06,18.5,15.18,0.08,13.4,12.4,0.37,2.9,9.25,,0.1,no,no,433830732819,27.519,0.279,0.938,1.49,,,,,18.39,0.18,17.68,0.15,no,472447341368,27.519,0.279,0.964,1.46,19.45,0.11,18.66,0.11,17.6,0.11,no,3784609320263488265,27.519,0.279,0.7,0.83,0.98,1.01,21.09,0.06,22.95,0.18,,,,,,,,,,,,,,,,,,0.0,27.519251090912416,0.27907287396154395,,,2005.8911805612595,0.03940692916512489,0.04772178828716278,0.035032760351896286,0.02277720533311367,0.0141864949837327,1,1.938362956047058,,,,,,,,,,,,,,,,,18.316415786743164,0.32805734872817993,18.316415786743164,0.32805734872817993,,,18.394617080688477,0.17828238010406494,17.495014190673828,0.2709936499595642,17.607900619506836,0.39918506145477295,,,17.681163787841797,0.15178705751895905
5102,433832471244,747440101.0,27.52,-0.089,1.3,54.6,0.0,no,no,11.58,0.63,419.73,1170.89,12.68,1.69,80.27,100.82,30.71,1.51,502.68,1128.9,-999.0,-999.0,-999.0,no,,27.52,-0.089,1.0,0.61,yes,,,14.21,0.48,14.02,1.13,13.8,1.64,16.08,0.0,,,-999.0,,,,,,,,,,,,,,,,,,,,,yes,yes,433832471241,27.52,-0.089,0.988,0.64,15.41,0.01,14.95,0.01,14.33,0.01,14.04,0.01,no,472469133285,27.52,-0.089,0.992,0.47,14.91,0.0,14.32,0.0,14.05,0.0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.5208403968335,-0.09035446080873354,,,2005.924038384668,0.034399524331092834,0.04165782406926155,0.030581176280975342,0.0198829248547554,0.01238382887095213,1,7.957742691040039,19.05718231201172,0.18199752271175385,18.98877716064453,0.23143362998962402,,,19.248823165893555,0.09189530462026596,19.0519962310791,0.13288378715515137,19.039443969726562,0.13211852312088013,,,18.907068252563477,0.14631372690200806,16.85992431640625,0.14064733684062958,16.757286071777344,0.13528011739253998,,,17.85763168334961,0.11091592162847519,16.431392669677734,0.17344041168689728,16.478891372680664,0.19407865405082703,,,17.13511848449707,0.1017337515950203
5103,433828982665,747440101.0,27.528,0.332,2.2,190.5,0.0,no,no,1.56,0.29,40.12,54.74,0.0,0.0,0.0,0.0,3.41,0.67,39.79,37.41,-999.0,-999.0,-999.0,yes,1237657071159148686,27.528,0.332,1.0,1.12,no,,,,,,,,,,,,,-999.0,,J015006.64+001956.1,27.53,0.33,0.04,0.04,0.9966,0.89,12.1,0.02,47.9,12.01,0.02,46.3,12.04,0.29,3.7,8.69,,0.9,no,no,433828982665,27.528,0.332,0.984,1.13,13.51,0.0,13.01,0.0,12.39,0.0,12.17,0.0,no,472447340475,27.528,0.332,0.996,1.02,13.03,0.0,12.44,0.0,12.23,0.0,no,3784609320261391617,27.528,0.332,0.99,,0.84,1.34,23.78,0.43,,,,,,,,,,,,,,,,,,,,0.0,27.527640737118453,0.3323094627754633,,,2005.924038384668,0.038885537534952164,0.04709038510918617,0.03456924110651016,0.022475840523838997,0.013998794369399548,-1,-0.1914297491312027,13.514009475708008,0.001908451202325523,13.514009475708008,0.001908451202325523,,,13.513130187988281,0.0019147488055750728,13.028372764587402,0.0016626843716949224,13.014934539794922,0.001811600406654179,,,13.00968074798584,0.0014984513400122523,12.411748886108398,0.0018363689305260777,12.407280921936035,0.0019248526077717543,,,12.3902006149292,0.0014421322848647833,12.180652618408203,0.002469567349180579,12.167723655700684,0.0027759766671806574,,,12.167292594909668,0.0018772026523947716
5105,433834461309,747440101.0,27.541,-0.22,2.7,197.6,0.0,no,no,0.98,0.2,35.19,38.38,0.0,0.0,0.0,0.0,2.37,0.49,37.69,28.29,-999.0,-999.0,-999.0,no,1237663783672545617,27.542,-0.22,0.98,2.39,no,20.66,0.05,20.58,0.02,20.6,0.03,20.33,0.03,20.45,0.12,,,-999.0,,J015010.00-001311.0,27.54,-0.22,0.17,0.18,0.9682,2.2,16.42,0.07,15.1,15.25,0.09,12.5,12.39,,1.3,8.75,,0.9,no,no,433834461309,27.542,-0.22,0.952,2.48,19.49,0.11,19.54,0.23,18.85,0.25,18.04,0.21,no,472469137399,27.542,-0.22,0.964,2.37,19.22,0.06,18.66,0.07,18.03,0.12,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.541711234367522,-0.21958672153398728,,,2005.9240424366872,0.031973227858543396,0.038719579577445984,0.028424199670553207,0.01848052628338337,0.011510362848639488,-2,0.8438218832015991,19.423912048339844,0.19043998420238495,19.757043838500977,0.35477232933044434,,,19.490697860717773,0.11494095623493195,19.719947814941406,0.2575424611568451,19.719947814941406,0.2575424611568451,,,19.54405975341797,0.23262088000774384,18.66291618347168,0.3731685280799866,18.66291618347168,0.3731685280799866,,,18.85175323486328,0.2503749430179596,17.8991756439209,0.26524558663368225,17.592132568359375,0.23903387784957886,,,18.036649703979492,0.20594461262226105
